,SMILES,HOMO,LUMO,Molecular Weight,Heavy Atom Molecular Weight,Max Absolute Partial Charge,Max Partial Charge,Min Abs Partial Charge,Min Partial Charge,Radical Electrons,Valence Electrons,NHOH Count,NO Count,H Acceptors,H Donors,Ring Count,Aliphatic Rings,Aromatic Rings,Saturated Rings,Aromatic Carbocycles,Aromatic Heterocycles,Heteroatoms,Rotatable Bonds,Saturated Carbocycles,Saturated Heterocycles,H Count,C Count,N Count,F Count,Halogen Count,Double Bonds,Triple Bonds
288,"COc1c2ccsc2c(OC)c2cc(-c3cc(C)c(-c4nc5sc(-c6sccc6C)nc5s4)s3)sc21
",-0.173,-0.114,582.8440000000002,564.7000000000002,0.4945632210361779,0.1554681918980167,0.1554681918980167,-0.4945632210361779,0,180,0,4,10,0,7,0,7,0,1,6,10,5,0,0,18,26,2,0,0,0,0
289,"COc1c2ccsc2c(OC)c2cc(-c3scc4c3C(=O)N(C)C4=O)sc21
",-0.174,-0.113,415.51700000000017,402.4130000000001,0.4945632210240465,0.26230323079548723,0.26230323079548723,-0.4945632210240465,0,136,0,5,7,0,5,1,4,0,1,3,8,3,0,0,13,19,1,0,0,2,0
290,"CN1C(=O)C2=C(c3ccc(-c4cccs4)s3)N(C)C(=O)C2=C1c1cccs1
",-0.167,-0.122,410.5450000000002,396.4330000000002,0.30914282275277066,0.26064863274216765,0.26064863274216765,-0.30914282275277066,0,134,0,4,5,0,5,2,3,0,0,3,7,3,0,0,14,20,2,0,0,4,0
291,"COc1ccc(C#Cc2ccc(C#Cc3ccc(-c4ccc(-c5ccc(C#Cc6ccc(C#Cc7ccc(OC)c(OC)c7)cc6)s5)c5nsnc54)s3)cc2)cc1OC
",-0.171,-0.131,821.0170000000002,788.761,0.49286875648570416,0.16145728299584491,0.16145728299584491,-0.49286875648570416,0,284,0,6,9,0,8,0,8,0,5,3,9,6,0,0,32,50,2,0,0,0,4
292,"Cc1ccc(C2(c3ccc(C)cc3)c3ccsc3-c3cc4c(cc32)-c2sc(-c3cccs3)cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)cc1
",-0.166,-0.092,709.0170000000002,672.7289999999999,0.143469626550774,0.07219918639949913,0.07219918639949913,-0.143469626550774,0,246,0,0,3,0,10,2,8,0,5,3,3,5,0,0,36,48,0,0,0,0,0
293,"CC(=O)c1cc2c(csc2-c2cc3c(s2)c2sccc2c(C)c3C)s1
",-0.181,-0.116,398.5990000000001,384.48700000000014,0.2936046812527578,0.1692542001969886,0.1692542001969886,-0.2936046812527578,0,124,0,1,5,0,5,0,5,0,1,4,5,2,0,0,14,20,0,0,0,1,0
294,"CC1(C)c2ccccc2-c2ccc(N(c3ccc(-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)s4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21
",-0.173,-0.127,736.962,700.6739999999998,0.47711441105641134,0.34599226931326155,0.34599226931326155,-0.47711441105641134,0,262,1,4,5,1,9,2,7,0,5,2,6,7,0,0,36,48,2,0,0,2,1
295,"N#CC(=Cc1cc(C#N)c(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C#N)C(=O)O
",-0.191,-0.147,492.5380000000002,472.3780000000003,0.47711476091007354,0.34596263007700856,0.34596263007700856,-0.47711476091007354,0,180,1,6,5,1,4,0,4,0,4,0,6,7,0,0,20,32,4,0,0,3,3
296,"CC1(C)c2cc(-c3ccc(-c4ccc(-c5ccc(C=C(C#N)C#N)s5)s4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21
",-0.174,-0.138,683.9270000000001,654.6949999999998,0.3104951444461412,0.13057656342114798,0.13057656342114798,-0.3104951444461412,0,234,0,3,6,0,8,1,7,0,4,3,6,7,0,0,29,43,3,0,0,1,2
297,"Cc1ccc(-c2c3cc(-c4ccc(C5=C6C(=O)N(C)C(c7cccs7)=C6C(=O)N5C)s4)sc3c(-c3ccc(C)cc3)c3ccsc32)cc1
",-0.166,-0.123,696.9440000000002,668.7199999999999,0.30914282275277066,0.26064863274216765,0.26064863274216765,-0.30914282275277066,0,234,0,4,6,0,9,2,7,0,3,4,8,5,0,0,28,40,2,0,0,4,0
298,"Cc1ccc(-n2c(-c3ccsc3)nc3c2c2ccc(C)cc2c2cc(C)ccc32)cc1
",-0.172,-0.071,418.5650000000002,396.38900000000024,0.29165473278514775,0.1461126229823496,0.1461126229823496,-0.29165473278514775,0,150,0,2,3,0,6,0,6,0,4,2,3,2,0,0,22,28,2,0,0,0,0
299,"COC(=O)c1sc2c(csc2-c2cc3c(s2)c(OC)c2ccsc2c3OC)c1F
",-0.174,-0.109,464.58600000000024,451.48200000000026,0.49456322100825567,0.3506233964714475,0.3506233964714475,-0.49456322100825567,0,148,0,4,8,0,5,0,5,0,1,4,9,4,0,0,13,20,0,1,1,1,0
300,"Cn1c2ccccc2c2ccc(-c3ccc(-c4sc(-c5cccs5)c5nc(-c6ccccc6)c(-c6ccccc6)nc54)s3)cc21
",-0.165,-0.124,631.8510000000001,606.6510000000002,0.3435905398141077,0.1095984964635526,0.1095984964635526,-0.3435905398141077,0,214,0,3,6,0,9,0,9,0,4,5,6,5,0,0,25,39,3,0,0,0,0
301,"Cc1ccc(-c2c3cc(-c4cc5sc(C6=C7C(=O)N(C)C(c8cc9sccc9s8)=C7C(=O)N6C)cc5s4)sc3c(-c3ccc(C)s3)c3ccsc32)s1
",-0.165,-0.125,821.1800000000001,796.9879999999999,0.30914154852529296,0.26064864893057876,0.26064864893057876,-0.30914154852529296,0,254,0,4,10,0,11,2,9,0,1,8,12,5,0,0,24,40,2,0,0,4,0
302,"Cc1cc2c3cc(C)sc3c3nc4c(cccc4-c4ccc(-c5ccc6c(c5)C(C)(C)c5cc(-c7cccs7)ccc5-6)s4)nc3c2s1
",-0.173,-0.119,676.9570000000001,648.7330000000002,0.24290046048442068,0.1087465655217539,0.1087465655217539,-0.24290046048442068,0,226,0,2,6,0,10,1,9,0,4,5,6,3,0,0,28,41,2,0,0,0,0
303,"Cc1csc(-c2ccc(-c3cc(C)c(-c4cc5c(s4)c(C)c4ccsc4c5C)s3)c3nsnc32)c1
",-0.17,-0.126,544.8170000000001,524.6570000000002,0.1722221668748831,0.1135989346103537,0.1135989346103537,-0.1722221668748831,0,172,0,2,7,0,7,0,7,0,2,5,7,3,0,0,20,28,2,0,0,0,0
304,"Cc1cc(C=C2C(=O)N(C)C(=O)N(C)C2=O)sc1-c1cc(C)c(-c2cc(C)c(-c3ccc(-c4sc(-c5sc(C6=S=C(C=C7C(=O)N(C)C(=O)N(C)C7=O)C=C6C)cc5C)cc4C)s3)s2)s1
",-0.176,-0.134,993.3389999999998,953.0189999999998,0.3329074007801297,0.3329074007801297,0.26832967014861625,-0.26832967014861625,0,330,0,10,12,0,9,3,6,2,0,6,17,8,0,2,40,48,4,0,0,11,0
305,"Cc1nc2c(nc1C)c(-c1ccc(-c3ccc4c5ccccc5n(C)c4c3)s1)sc2-c1cccs1
",-0.163,-0.118,507.7090000000002,486.5410000000002,0.3435905398141077,0.10913150943536971,0.10913150943536971,-0.3435905398141077,0,170,0,3,6,0,7,0,7,0,2,5,6,3,0,0,21,29,3,0,0,0,0
306,"COc1c2cc(-c3cc(C)c(-c4ccc(-c5sc(C=C6SC(=S)N(C)C6=O)cc5C)s4)s3)sc2c(OC)c2cc(-c3cc(C)c(-c4ccc(-c5sc(C=C6SC(=S)N(C)C6=O)cc5C)s4)s3)sc21
",-0.168,-0.129,1113.6519999999996,1077.3639999999994,0.4945628146563752,0.26544693848643247,0.26544693848643247,-0.4945628146563752,0,342,0,6,16,0,11,2,9,2,1,8,18,10,0,2,36,50,2,0,0,6,0
307,"CN1C(=O)C2=C(c3cc4sccc4s3)N(C)C(=O)C2=C1c1cc2sccc2s1
",-0.169,-0.123,440.5960000000002,428.50000000000017,0.30914154852529296,0.2606486489305352,0.2606486489305352,-0.30914154852529296,0,138,0,4,6,0,6,2,4,0,0,4,8,2,0,0,12,20,2,0,0,4,0
308,"COc1ccc(-c2nc3c(-c4scc5c4OCCO5)ccc(-c4sc(-c5ccc6c(c5)C(C)(C)c5ccccc5-6)c5c4OCCO5)c3nc2-c2ccc(OC)cc2)cc1
",-0.155,-0.103,814.985,776.6809999999999,0.4967678028487135,0.18022712326332102,0.18022712326332102,-0.4967678028487135,0,292,0,8,10,0,11,3,8,0,5,3,10,7,0,0,38,49,2,0,0,0,0
309,"COc1c(OC)c(-c2ccc(-c3ccc4c5ccccc5n(C)c4c3)s2)c2nsnc2c1-c1cccs1
",-0.171,-0.119,539.7070000000002,518.5390000000002,0.4920789817534479,0.1719305770275122,0.1719305770275122,-0.4920789817534479,0,182,0,5,8,0,7,0,7,0,3,4,8,5,0,0,21,29,3,0,0,0,0
310,"COc1ccc(N(c2ccc(OC)cc2)c2cccc(-n3c4ccccc4c4ccc(-c5ccc(-c6c7nsnc7c(-c7cccs7)c7nc(-c8ccccc8)c(-c8ccccc8)nc76)s5)cc43)c2)cc1
",-0.164,-0.136,973.2209999999999,932.9009999999994,0.49676588325252635,0.1185109345835748,0.1185109345835748,-0.49676588325252635,0,340,0,8,11,0,13,0,13,0,8,5,11,11,0,0,40,60,6,0,0,0,0
311,"COc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(OC)c(OC)c3)c3ccccc23)cc1OC
",-0.17,-0.114,498.57800000000026,472.37000000000035,0.49286875648570405,0.1614572830175914,0.1614572830175914,-0.49286875648570405,0,186,0,4,4,0,5,0,5,0,5,0,4,4,0,0,26,34,0,0,0,0,2
312,"Cc1cc(C=C(C#N)C(=O)O)sc1-c1cc(C)c(-c2cc(C)c(-c3ccc(N(c4ccc5c(c4)C(C)(C)c4ccccc4-5)c4ccc5c(c4)C(C)(C)c4ccccc4-5)cc3)s2)s1
",-0.169,-0.127,861.1700000000001,816.8179999999998,0.4771144110526687,0.34599227072295874,0.34599227072295874,-0.4771144110526687,0,304,1,4,6,1,10,2,8,0,5,3,7,8,0,0,44,55,2,0,0,2,1
313,"Cc1ccsc1-c1sc(-c2sc(C3=S=C(c4sccc4C)C(C)=C3)cc2C)c2nc3c(nc21)-c1cccc2cccc-3c12
",-0.166,-0.118,644.9370000000002,620.7450000000001,0.24220840942261274,0.10960957716639018,0.10960957716639018,-0.24220840942261274,0,208,0,2,6,0,9,2,7,0,2,5,7,4,0,0,24,36,2,0,0,3,0
314,"Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(C)sc(C)c5C6=O)s4)sc3c(-c3ccc(C)s3)c3ccsc32)s1
",-0.173,-0.119,793.166,768.9739999999999,0.28846044088214917,0.19666691566802863,0.19666691566802863,-0.28846044088214917,0,244,0,2,10,0,10,1,9,0,1,8,10,5,0,0,24,40,0,0,0,2,0
315,"Cn1c(-c2ccc(C=C(C#N)C(=O)O)cc2)ccc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1
",-0.173,-0.122,495.58200000000016,470.38200000000035,0.47711476516412005,0.34596184773302807,0.34596184773302807,-0.47711476516412005,0,184,1,5,4,1,5,0,5,0,4,1,5,7,0,0,25,33,3,0,0,2,1
316,"N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(-c4ccc(C=Cc5cccs5)s4)cc3)c3ccc(-c4ccc(C=Cc5cccs5)s4)cc3)cc2)s1
",-0.174,-0.133,784.0940000000002,754.862,0.3105044677959651,0.13057655952127356,0.13057655952127356,-0.3105044677959651,0,258,0,3,8,0,8,0,8,0,3,5,8,11,0,0,29,46,3,0,0,3,2
317,"COC(=O)c1cc2c(csc2-c2sc3c(c2F)c(OC)c2scc(F)c2c3OC)s1
",-0.179,-0.113,482.5760000000002,470.48000000000025,0.49444851804747036,0.3475648444871449,0.3475648444871449,-0.49444851804747036,0,154,0,4,8,0,5,0,5,0,1,4,10,4,0,0,12,20,0,2,2,1,0
318,"COc1c2sc(-c3ccc(C4=C5C(=O)N(C)C(c6cccs6)=C5C(=O)N4C)s3)cc2cc2c1cc1cc(-c3ccc(C4=C5C(=O)N(C)C(c6cccs6)=C5C(=O)N4C)s3)sc1c2OC
",-0.168,-0.132,953.2079999999997,920.9519999999997,0.4945970506852092,0.26064863274216765,0.26064863274216765,-0.4945970506852092,0,316,0,10,12,0,12,4,8,0,2,6,16,8,0,0,32,48,4,0,0,8,0
319,"Cn1c(-c2ccc(C=C(C#N)C(=O)O)s2)ccc1-c1ccc(-c2ccc3c(c2)C(C)(C)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)s1
",-0.17,-0.123,699.9010000000003,666.6370000000001,0.4771144110563923,0.3459922693280924,0.3459922693280924,-0.4771144110563923,0,248,1,5,6,1,8,1,7,0,4,3,7,8,0,0,33,44,3,0,0,2,1
320,"COc1c2cc(-c3cccs3)sc2c(OC)c2ccsc21
",-0.172,-0.088,332.471,320.375,0.4945632210362102,0.14511534586510944,0.14511534586510944,-0.4945632210362102,0,106,0,2,5,0,4,0,4,0,1,3,5,3,0,0,12,16,0,0,0,0,0
321,"C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(-c2ccc(-c3ccc(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3nsnc32)s1
",-0.16,-0.123,839.1270000000002,800.8229999999999,0.31050594939552706,0.1135987563801196,0.1135987563801196,-0.31050594939552706,0,292,0,4,7,0,10,0,10,0,7,3,7,12,0,0,38,54,4,0,0,2,0
322,"CC1(C)c2cc(C=C(C#N)C(=O)O)sc2-c2sc(-c3ccc(N(c4ccc(N5c6ccccc6Sc6ccccc65)cc4)c4ccc(N5c6ccccc6Sc6ccccc65)cc4)cc3)cc21
",-0.167,-0.131,939.225,900.9209999999994,0.47711441105263874,0.3459922707463303,0.3459922707463303,-0.47711441105263874,0,322,1,6,9,1,12,3,9,0,7,2,10,8,0,0,38,57,4,0,0,2,1
323,"Cc1csc(-c2nnc(-c3cc(C)c(-c4cc5c(s4)-c4sccc4C5(C)C)s3)nn2)c1
",-0.174,-0.124,478.69300000000015,460.54900000000015,0.213093305886783,0.213093305886783,0.142635658701224,-0.142635658701224,0,154,0,4,8,0,6,1,5,0,0,5,8,3,0,0,18,23,4,0,0,0,0
324,"COc1c(OC)c(-c2ccc(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)s2)c2nsnc2c1-c1cccs1
",-0.172,-0.121,552.7460000000002,528.5540000000002,0.4920789817534479,0.17193057702744752,0.17193057702744752,-0.4920789817534479,0,188,0,4,7,0,7,1,6,0,3,3,7,5,0,0,24,31,2,0,0,0,0
325,"COC(=O)c1cc2csc(-c3ccc(-c4ccc(-c5sccc5C)s4)s3)c2s1
",-0.168,-0.107,458.6760000000001,444.56400000000014,0.4648287177343779,0.3475648128635556,0.3475648128635556,-0.4648287177343779,0,140,0,2,7,0,5,0,5,0,0,5,7,4,0,0,14,21,0,0,0,1,0
326,"COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3sc(-c4cc5sc(C=C(C#N)C(=O)O)cc5s4)c4c3OCCO4)cc2)cc1
",-0.162,-0.119,678.8130000000001,652.605,0.4967658832525265,0.34599227631796214,0.34599227631796214,-0.4967658832525265,0,234,1,8,10,1,7,1,6,0,3,3,11,9,0,0,26,36,2,0,0,2,1
327,"Cc1nc(-c2nc(C)c(-c3ccc(C4=S=C5c6sccc6C(C)(C)C5=C4)s3)s2)sc1-c1cccs1
",-0.166,-0.112,564.8730000000003,544.7130000000003,0.2381253432226292,0.15258626065410133,0.15258626065410133,-0.2381253432226292,0,174,0,2,7,0,7,2,5,0,0,5,8,4,0,0,20,27,2,0,0,3,0
328,"COc1c2sccc2c2cc(-c3ccc(-c4sc(-c5nc(C)c(-c6cccs6)s5)nc4C)s3)sc2c1OC
",-0.171,-0.113,608.8820000000001,588.7220000000001,0.49140021554831537,0.17963101530933287,0.17963101530933287,-0.49140021554831537,0,190,0,4,10,0,7,0,7,0,1,6,10,6,0,0,20,28,2,0,0,0,0
329,"N#CC(=Cc1ccc(C=Cc2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O
",-0.173,-0.13,556.7120000000002,532.5200000000003,0.4771144110564457,0.34599226928635785,0.34599226928635785,-0.4771144110564457,0,194,1,4,5,1,5,0,5,0,3,2,6,9,0,0,24,34,2,0,0,4,1
330,"Cc1ccc(-c2c3cc(-c4sc5cc(-c6ccc(-c7csc8c(C)csc78)c7nsnc76)sc5c4C)sc3c(-c3ccc(C)s3)c3ccsc32)s1
",-0.17,-0.126,821.2489999999999,797.0569999999998,0.17225186195531844,0.11357043607525455,0.11357043607525455,-0.17225186195531844,0,248,0,2,11,0,11,0,11,0,2,9,11,5,0,0,24,40,2,0,0,0,0
331,"CN1C(=O)C2=C(c3ccc(-c4cc5ccccc5c5ccccc45)s3)N(C)C(=O)C2=C1c1ccc(-c2cc3ccccc3c3ccccc23)s1
",-0.167,-0.122,680.8540000000003,652.6300000000001,0.3091424334962622,0.26064863547494865,0.26064863547494865,-0.3091424334962622,0,238,0,4,4,0,10,2,8,0,6,2,6,4,0,0,28,44,2,0,0,4,0
332,"CC1(C)c2cc(-c3ccc(-c4ccc(C=C(C#N)C(=O)O)s4)s3)ccc2-c2ccc(N(c3ccccc3)c3cccc4ccccc43)cc21
",-0.175,-0.129,670.859,640.619,0.47711441105641134,0.34599226931326155,0.34599226931326155,-0.47711441105641134,0,236,1,4,5,1,8,1,7,0,5,2,6,7,0,0,30,43,2,0,0,2,1
333,"CC1(C)c2cc(-c3ccc(-c4ccc(C=C(C#N)C(=O)O)s4)s3)ccc2-c2ccc(N(c3ccccc3)c3cccc4ccccc43)cc21
",-0.175,-0.13,670.859,640.619,0.47711441105641134,0.34599226931326155,0.34599226931326155,-0.47711441105641134,0,236,1,4,5,1,8,1,7,0,5,2,6,7,0,0,30,43,2,0,0,2,1
334,"CC1=CC(c2cc(C)c(-c3sc(-c4cc(C)c(-c5nc6scnc6s5)s4)cc3C)s2)=S=C1
",-0.168,-0.112,526.8240000000001,508.6800000000001,0.23192904063635053,0.15485110426545365,0.15485110426545365,-0.23192904063635053,0,160,0,2,7,0,6,1,5,0,0,5,8,4,0,0,18,24,2,0,0,3,0
335,"COc1cc2c3ccsc3c3sc(-c4cccc5nsnc54)cc3c2cc1OC
",-0.18,-0.122,434.5670000000002,420.45500000000015,0.49284617792829133,0.16087750294586614,0.16087750294586614,-0.49284617792829133,0,142,0,4,7,0,6,0,6,0,3,3,7,3,0,0,14,22,2,0,0,0,0
336,"Cc1nc(-c2nc(C)c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)sc1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1
",-0.162,-0.109,847.1719999999999,808.8679999999996,0.3105059361065587,0.15258626065121447,0.15258626065121447,-0.3105059361065587,0,290,0,4,8,0,10,0,10,0,6,4,8,11,0,0,38,52,4,0,0,0,0
337,"COC(=O)c1cc2csc(-c3cccs3)c2s1
",-0.181,-0.103,280.395,272.33099999999996,0.4648287177343779,0.3475648128635359,0.3475648128635359,-0.4648287177343779,0,86,0,2,5,0,3,0,3,0,0,3,5,2,0,0,8,12,0,0,0,1,0
338,"COC(=O)c1sc2csc(-c3sc4c(c3F)c(OC)c3scc(F)c3c4OC)c2c1F
",-0.18,-0.113,500.56600000000026,489.4780000000003,0.4944485180473619,0.35062345458615524,0.35062345458615524,-0.4944485180473619,0,160,0,4,8,0,5,0,5,0,1,4,11,4,0,0,11,20,0,3,3,1,0
339,"N#CC(=Cc1ccc(C=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O
",-0.174,-0.123,691.8560000000002,658.5920000000003,0.4771144110564457,0.3459922692863786,0.3459922692863786,-0.4771144110564457,0,250,1,5,5,1,7,0,7,0,6,1,6,11,0,0,33,46,3,0,0,3,1
340,"CN1C(=O)C2=C(c3ccc(-c4ccco4)o3)N(C)C(=O)C2=C1c1ccco1
",-0.163,-0.117,362.3410000000001,348.22900000000016,0.46277734679697746,0.2608060539989089,0.2608060539989089,-0.46277734679697746,0,134,0,7,5,0,5,2,3,0,0,3,7,3,0,0,14,20,2,0,0,4,0
341,"CN1C(=O)C2=C(c3ccc(C#Cc4cc5ccccc5c5ccccc45)s3)N(C)C(=O)C2=C1c1ccc(C#Cc2cc3ccccc3c3ccccc23)s1
",-0.17,-0.131,728.8980000000001,700.674,0.30914203661985,0.2606486414688068,0.2606486414688068,-0.30914203661985,0,254,0,4,4,0,10,2,8,0,6,2,6,2,0,0,28,48,2,0,0,4,2
342,"COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3sc(C=C(C#N)C(=O)O)c4c3OCCO4)cc2)cc1
",-0.165,-0.111,540.5970000000004,516.4050000000003,0.4967658832525265,0.3459947462885579,0.3459947462885579,-0.4967658832525265,0,196,1,8,8,1,5,1,4,0,3,1,9,8,0,0,24,30,2,0,0,2,1
343,"CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5c4=NC(c4ccccc4)C(c4ccccc4)N=5)s3)cc21
",-0.171,-0.138,640.8770000000002,608.6210000000002,0.2716841816438806,0.10221538258817289,0.10221538258817289,-0.2716841816438806,0,226,0,2,4,0,9,2,7,0,5,2,4,5,0,0,32,43,2,0,0,2,0
344,"Cc1csc(-c2c3nsnc3c(-c3cc(C)c(-c4cc5c(s4)c(C)c4ccsc4c5C)s3)c(F)c2F)c1
",-0.173,-0.128,580.7970000000004,562.6530000000002,0.2029271711637041,0.17001642901173133,0.17001642901173133,-0.2029271711637041,0,184,0,2,7,0,7,0,7,0,2,5,9,3,0,0,18,28,2,2,2,0,0
345,"CC1(C)c2ccccc2-c2ccc(-c3ccc(C4=C(c5ccccc5)C(c5ccccc5)=C(c5cccs5)[Si]4(C)C)s3)cc21
",-0.164,-0.106,618.943,584.6710000000003,0.14456033465536514,0.11708269033879565,0.11708269033879565,-0.14456033465536514,0,214,0,0,2,0,8,2,6,0,4,2,3,5,0,0,34,41,0,0,0,2,0
346,"Cc1ccc(-c2c3ccsc3c(-c3ccc(C)s3)c3cc(-c4ccc(C5=C6C(=O)N(C)C(c7cccs7)=C6C(=O)N5C)s4)sc32)s1
",-0.167,-0.124,709.0020000000001,684.8100000000003,0.30914282275277066,0.26064863274216765,0.26064863274216765,-0.30914282275277066,0,226,0,4,8,0,9,2,7,0,1,6,10,5,0,0,24,36,2,0,0,4,0
347,"C[Si]1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc54)s3)cc21
",-0.176,-0.126,508.7690000000001,488.6090000000002,0.17222216830629447,0.11359875625608876,0.11359875625608876,-0.17222216830629447,0,164,0,2,5,0,7,1,6,0,3,3,6,3,0,0,20,28,2,0,0,0,0
348,"N#CC(=Cc1ccc(C=Cc2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O
",-0.176,-0.131,530.6740000000001,508.49800000000033,0.4771144110564457,0.34599226928635785,0.34599226928635785,-0.4771144110564457,0,184,1,4,5,1,5,0,5,0,3,2,6,8,0,0,22,32,2,0,0,3,1
349,"C=Cc1cc(OC)c(C=Cc2ccc(N(c3ccccc3)c3ccc(C=C(C#N)c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1OC
",-0.174,-0.129,605.6940000000003,574.4460000000004,0.496109955111435,0.2689663401143377,0.2689663401143377,-0.496109955111435,0,226,0,7,6,0,5,0,5,0,5,0,7,11,0,0,31,39,3,0,0,4,1
